source,target,edge_type
1903605000,1903635000,similarity
603039000,604508000,similarity
506207000,506212000,similarity
804809000,806416000,similarity
502002000,504108000,similarity
500515000,506212000,similarity
201528000,203128000,similarity
205009000,205701000,similarity
203121000,203122000,similarity
802608000,802618000,similarity
1908701000,1908813000,similarity
502003000,504118000,similarity
604510000,604513000,similarity
1606806000,1606810000,similarity
803730000,806414000,similarity
1004301000,1004312000,similarity
402123000,403425000,similarity
1907006000,1908823000,similarity
301420000,301423000,similarity
201502000,205702000,similarity
802611000,806416000,similarity
201528000,203121000,similarity
203115000,203137000,similarity
500511000,502003000,similarity
701229000,702253000,similarity
403414000,405641000,similarity
301411000,301412000,similarity
802620000,804814000,similarity
102916000,102932000,similarity
701213000,701232000,similarity
1403209000,1408107000,similarity
803746000,807804000,similarity
500502000,500518000,similarity
304916000,304931000,similarity
1606722000,1606804000,similarity
405618000,405625000,similarity
1001803000,1004322000,similarity
1606711000,1606804000,similarity
1400110000,1400114000,similarity
806012000,807803000,similarity
803717000,806406000,similarity
1003511000,1003512000,similarity
201502000,201504000,similarity
201502000,203129000,similarity
500504000,500514000,similarity
1705901000,1705905000,similarity
601907000,601915000,similarity
502003000,502008000,similarity
203121000,205705000,similarity
907305000,907333000,similarity
907318000,907340000,similarity
907223000,908316000,similarity
1402706000,1403214000,similarity
502010000,506210000,similarity
1400120000,1408105000,similarity
1403211000,1408106000,similarity
102925000,105505000,similarity
501612000,501706000,similarity
201504000,201521000,similarity
403407000,405639000,similarity
803725000,804807000,similarity
501712000,501734000,similarity
501608000,501733000,similarity
802616000,806001000,similarity
1906607000,1908708000,similarity
301419000,306911000,similarity
1903628000,1903635000,similarity
702240000,702245000,similarity
1003519000,1004213000,similarity
802618000,803736000,similarity
806402000,806414000,similarity
203104000,205001000,similarity
401031000,405811000,similarity
1108601000,1108602000,similarity
802610000,803725000,similarity
402109000,405813000,similarity
500510000,506209000,similarity
1906616000,1908807000,similarity
1606810000,1608502000,similarity
802603000,807802000,similarity
501713000,501736000,similarity
1908806000,1908824000,similarity
500511000,504118000,similarity
1102410000,1102506000,similarity
802602000,802613000,similarity
803728000,803735000,similarity
103301000,105513000,similarity
1908812000,1908815000,similarity
203124000,203132000,similarity
105504000,105540000,similarity
203109000,203122000,similarity
1903640000,1908814000,similarity
1900703000,1907003000,similarity
802620000,806014000,similarity
1401104000,1401107000,similarity
1903604000,1903623000,similarity
701207000,701236000,similarity
1408103000,1408106000,similarity
1400114000,1408105000,similarity
802620000,807805000,similarity
1108204000,1108208000,similarity
600614000,604532000,similarity
600614000,607903000,similarity
603003000,603032000,similarity
603016000,603047000,similarity
1204705000,1206508000,similarity
105512000,105524000,similarity
701206000,702246000,similarity
301408000,301417000,similarity
1900709000,1907003000,similarity
201506000,201521000,similarity
1403209000,1403215000,similarity
1900708000,1900710000,similarity
1402711000,1404401000,similarity
803721000,803736000,similarity
1705903000,1705910000,similarity
803741000,806403000,similarity
300804000,300805000,similarity
804806000,806012000,similarity
806008000,806017000,similarity
1903615000,1903623000,similarity
701204000,701238000,similarity
600403000,601905000,similarity
504107000,504114000,similarity
600612000,600618000,similarity
702206000,702249000,similarity
102910000,103320000,similarity
203109000,203124000,similarity
102931000,102932000,similarity
500507000,504105000,similarity
802601000,806011000,similarity
701213000,702248000,similarity
803743000,806402000,similarity
1400102000,1402709000,similarity
301405000,301414000,similarity
702202000,706103000,similarity
504119000,506213000,similarity
501706000,501711000,similarity
200903000,200905000,similarity
907311000,907317000,similarity
907207000,908303000,similarity
205005000,205013000,similarity
1903602000,1908801000,similarity
504118000,504119000,similarity
1606718000,1606723000,similarity
804824000,806001000,similarity
701247000,702252000,similarity
1402711000,1403211000,similarity
803735000,807803000,similarity
1606702000,1606708000,similarity
500507000,506210000,similarity
1402710000,1403211000,similarity
501701000,501715000,similarity
102816000,102928000,similarity
201504000,201508000,similarity
1705901000,1705906000,similarity
802616000,807802000,similarity
1600207000,1606704000,similarity
701214000,701238000,similarity
201521000,203121000,similarity
802613000,804813000,similarity
701210000,702216000,similarity
1004312000,1004322000,similarity
1906613000,1908702000,similarity
1381000000,1381500000,similarity
401021000,401022000,similarity
1903618000,1903623000,similarity
907205000,908305000,similarity
803721000,807804000,similarity
504118000,506210000,similarity
1900708000,1907003000,similarity
907222000,908303000,similarity
300810000,304925000,similarity
1206501000,1206502000,similarity
907225000,908310000,similarity
203104000,203111000,similarity
102808000,102928000,similarity
105516000,105519000,similarity
1908701000,1908823000,similarity
1903604000,1903611000,similarity
1400113000,1400114000,similarity
305415000,306905000,similarity
401014000,402118000,similarity
501717000,501727000,similarity
1402702000,1404401000,similarity
1004301000,1004315000,similarity
803706000,803743000,similarity
701230000,704624000,similarity
1400115000,1402709000,similarity
802608000,804808000,similarity
502003000,506210000,similarity
504102000,504108000,similarity
1606708000,1606725000,similarity
103315000,105501000,similarity
102803000,102920000,similarity
205009000,205011000,similarity
600404000,600602000,similarity
1400116000,1400119000,similarity
201503000,201510000,similarity
506204000,506208000,similarity
1004202000,1004207000,similarity
405605000,405640000,similarity
201521000,205011000,similarity
1600205000,1600207000,similarity
806026000,807802000,similarity
907225000,907327000,similarity
1908704000,1908813000,similarity
1908704000,1908823000,similarity
1403211000,1408102000,similarity
802610000,806402000,similarity
501605000,501715000,similarity
301411000,301420000,similarity
802618000,803733000,similarity
402106000,403405000,similarity
803717000,803729000,similarity
1600205000,1600211000,similarity
201510000,203105000,similarity
201506000,205706000,similarity
1903614000,1903640000,similarity
1705204000,1705207000,similarity
1606721000,1606814000,similarity
203110000,205701000,similarity
201520000,203132000,similarity
1600301000,1600307000,similarity
102909000,102929000,similarity
603020000,603041000,similarity
102907000,102918000,similarity
701212000,702252000,similarity
304910000,307101000,similarity
701220000,701230000,similarity
1705302000,1705314000,similarity
1003521000,1004214000,similarity
501612000,501711000,similarity
203118000,205703000,similarity
1400125000,1408102000,similarity
1903611000,1903620000,similarity
1900707000,1907003000,similarity
603016000,603045000,similarity
102914000,102930000,similarity
301406000,301422000,similarity
604532000,607902000,similarity
1600207000,1600311000,similarity
203120000,203126000,similarity
203107000,203111000,similarity
907305000,908308000,similarity
1001311000,1004303000,similarity
201515000,203111000,similarity
501710000,501713000,similarity
802620000,806024000,similarity
403403000,403404000,similarity
502001000,502006000,similarity
806401000,807801000,similarity
500507000,502009000,similarity
306908000,306913000,similarity
201528000,205014000,similarity
1004212000,1004320000,similarity
1903628000,1903633000,similarity
701240000,702248000,similarity
702203000,704619000,similarity
504108000,506210000,similarity
201502000,203103000,similarity
701217000,701240000,similarity
1906611000,1906612000,similarity
102917000,103304000,similarity
907305000,908304000,similarity
105533000,105547000,similarity
102911000,103315000,similarity
1903639000,1907005000,similarity
701223000,701241000,similarity
1606719000,1606806000,similarity
701203000,701214000,similarity
1705911000,1705912000,similarity
1003520000,1004214000,similarity
603004000,603032000,similarity
307702000,307703000,similarity
1906610000,1908813000,similarity
1606708000,1606802000,similarity
907225000,907315000,similarity
803718000,806016000,similarity
603006000,603008000,similarity
307702000,307704000,similarity
1400113000,1400116000,similarity
1003508000,1004320000,similarity
1600211000,1606720000,similarity
304928000,305405000,similarity
1606708000,1606813000,similarity
701238000,701248000,similarity
1903616000,1903629000,similarity
600616000,604517000,similarity
403406000,403430000,similarity
1004211000,1004214000,similarity
203124000,205006000,similarity
1102407000,1102410000,similarity
803741000,806016000,similarity
500507000,504114000,similarity
402102000,402114000,similarity
102909000,102925000,similarity
702206000,702210000,similarity
600405000,600411000,similarity
500509000,500518000,similarity
1600205000,1600311000,similarity
701248000,702216000,similarity
501701000,501736000,similarity
1400115000,1403206000,similarity
802611000,806011000,similarity
1001313000,1004304000,similarity
1380200000,1381500000,similarity
1403208000,1408103000,similarity
802603000,806020000,similarity
803721000,806006000,similarity
500508000,500514000,similarity
806026000,807803000,similarity
1704003000,1705103000,similarity
803718000,803728000,similarity
203115000,203127000,similarity
802608000,802616000,similarity
